Id,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
949,65.0,14006,7,2002,2002,144.0,0,936,936,840,1776,2,1,7,1,2002.0,2,474,144,96,192500
950,78.0,9360,6,1972,2006,0.0,982,1161,1381,0,1381,1,1,5,1,1972.0,2,676,0,0,197500
951,60.0,7200,5,1950,2002,0.0,398,864,864,0,864,1,0,5,0,1980.0,2,720,194,0,129000
952,60.0,7800,5,1965,1965,0.0,641,828,965,0,965,1,0,6,0,1979.0,1,300,421,0,119900
953,60.0,7200,5,1972,2003,0.0,660,768,768,0,768,1,0,5,0,1974.0,1,396,192,0,133900
954,70.04995836802665,11075,5,1969,1969,232.0,562,784,1168,800,1968,2,1,7,1,1969.0,2,530,305,189,172000
955,35.0,9400,6,1975,1975,250.0,945,945,980,0,980,2,0,4,0,1978.5061638868744,0,0,0,0,127500
956,82.0,7136,6,1946,1950,423.0,484,979,979,979,1958,2,0,8,0,1946.0,2,492,0,0,145000
957,24.0,1300,6,1980,1980,0.0,285,561,561,668,1229,1,1,5,1,1980.0,2,462,150,0,124000
958,70.0,7420,5,1962,1962,0.0,417,1057,1057,0,1057,1,0,6,0,1977.0,2,576,0,0,132000
959,65.0,8450,7,2003,2003,0.0,699,1337,1337,0,1337,2,0,6,0,2003.0,2,531,0,39,185000
960,24.0,2572,7,1999,1999,0.0,604,696,696,720,1416,2,1,6,0,1999.0,2,484,0,44,155000
961,50.0,7207,5,1958,2008,0.0,696,858,858,0,858,1,0,4,0,1978.5061638868744,0,0,117,0,116500
962,70.04995836802665,12227,6,1977,1995,424.0,896,1330,1542,1330,2872,2,1,11,1,1977.0,2,619,550,282,272000
963,24.0,2308,6,1976,1976,0.0,556,804,804,744,1548,2,1,7,1,1976.0,2,440,48,0,155000
964,122.0,11923,9,2007,2007,0.0,0,1800,1800,0,1800,2,0,7,0,2007.0,2,702,288,136,239000
965,80.0,11316,7,2002,2003,44.0,624,817,824,1070,1894,2,1,8,1,2002.0,2,510,0,40,214900
966,65.0,10237,6,2005,2007,0.0,0,783,783,701,1484,2,1,8,1,2005.0,2,393,0,72,178900
967,130.0,9600,5,1940,1950,0.0,428,728,976,332,1308,1,1,7,2,1940.0,1,256,0,70,160000
968,70.04995836802665,7390,5,1955,1955,151.0,902,1098,1098,0,1098,1,0,6,0,1955.0,1,260,0,0,135000
969,50.0,5925,3,1910,1950,0.0,0,600,600,368,968,1,0,6,0,1978.5061638868744,0,0,0,0,37900
970,75.0,10382,6,1958,1958,105.0,513,588,1095,0,1095,1,0,6,0,1958.0,1,264,0,0,140000
971,60.0,10800,4,1949,1950,0.0,0,720,720,472,1192,1,1,6,0,1978.5061638868744,0,0,0,0,135000
972,36.0,2268,7,2003,2004,106.0,567,764,764,862,1626,2,0,6,0,2003.0,2,474,0,27,173000
973,55.0,7892,6,1979,1979,0.0,0,918,918,0,918,2,0,5,1,1979.0,1,264,28,0,99500
974,95.0,11639,7,2007,2008,103.68526170798899,0,1428,1428,0,1428,2,0,6,0,2007.0,2,480,0,120,182000
975,60.0,11414,7,1910,1993,0.0,0,728,1136,883,2019,1,0,8,0,1997.0,2,532,509,135,167500
976,70.04995836802665,2651,7,2000,2000,0.0,641,673,673,709,1382,2,1,6,0,2000.0,2,490,153,50,165000
977,51.0,5900,4,1923,1958,0.0,0,440,869,0,869,1,0,4,0,1978.5061638868744,0,0,0,0,85500
978,35.0,4274,7,2006,2007,103.68526170798899,1106,1241,1241,0,1241,1,1,4,0,2007.0,2,569,0,116,199900
979,68.0,9450,4,1954,1954,0.0,552,894,894,0,894,1,0,5,0,1999.0,2,400,0,0,110000
980,80.0,8816,5,1963,1963,0.0,651,1121,1121,0,1121,1,0,5,0,1963.0,2,480,0,80,139000
981,70.04995836802665,12122,7,1961,2007,210.0,867,944,999,0,999,1,0,6,0,1961.0,2,588,144,76,178400
982,98.0,12203,8,1998,1999,975.0,854,1225,1276,1336,2612,2,1,8,1,1998.0,3,676,250,0,336000
983,43.0,3182,7,2007,2007,16.0,0,1266,1266,0,1266,2,0,6,1,2007.0,2,388,100,16,159895
984,70.04995836802665,11250,8,2002,2002,0.0,0,1128,1149,1141,2290,2,1,9,1,2002.0,2,779,0,0,255900
985,75.0,10125,5,1977,1977,0.0,0,0,1302,432,1734,2,0,8,0,1977.0,2,539,0,0,126000
986,68.0,10880,5,1950,1950,0.0,1040,1164,1164,0,1164,1,0,5,0,1950.0,1,240,0,48,125000
987,59.0,5310,6,1910,2003,0.0,0,485,1001,634,1635,1,0,5,0,1950.0,1,255,394,0,117000
988,83.0,10159,9,2009,2010,450.0,1646,1930,1940,0,1940,2,1,8,1,2010.0,3,606,168,95,395192
989,70.04995836802665,12046,6,1976,1976,298.0,156,848,1118,912,2030,2,1,8,1,1976.0,2,551,0,224,195000
990,65.0,8125,7,2006,2006,0.0,0,770,778,798,1576,2,1,6,0,2006.0,2,614,0,50,197000
991,82.0,9452,8,1997,1998,423.0,1074,1396,1407,985,2392,2,1,7,1,1997.0,3,870,0,70,348000
992,121.0,17671,8,1882,1986,0.0,216,916,916,826,1742,1,1,8,1,1925.0,2,424,0,169,168000
993,80.0,9760,6,1964,1993,340.0,536,822,1020,831,1851,2,1,7,1,1964.0,2,440,239,42,187000
994,68.0,8846,6,2005,2006,0.0,0,750,750,750,1500,2,1,6,0,2005.0,2,564,0,35,173900
995,96.0,12456,10,2006,2007,230.0,1172,1700,1718,0,1718,2,0,7,1,2008.0,3,786,216,48,337500
996,51.0,4712,4,1946,1950,0.0,384,747,774,456,1230,1,1,5,0,1946.0,1,305,0,57,121600
997,70.04995836802665,10659,5,1961,1961,0.0,915,1050,1050,0,1050,1,0,6,0,1961.0,1,368,0,319,136500
998,70.04995836802665,11717,6,1970,1970,571.0,0,1442,1442,0,1442,2,0,6,1,1970.0,2,615,371,0,185000
999,60.0,9786,3,1922,1950,0.0,0,1007,1077,0,1077,1,0,6,1,1922.0,1,210,0,100,91000
1000,64.0,6762,7,2006,2006,24.0,686,1187,1208,0,1208,2,0,6,0,2006.0,2,632,105,61,206000
1001,74.0,10206,3,1952,1952,0.0,0,0,944,0,944,1,0,4,0,1956.0,2,528,0,0,82000
1002,60.0,5400,5,1920,1950,0.0,0,691,691,0,691,1,0,4,0,1920.0,1,216,0,20,86000
1003,75.0,11957,8,2006,2006,53.0,24,1574,1574,0,1574,2,0,7,1,2006.0,3,824,144,104,232000
1004,70.04995836802665,11500,5,1976,1976,164.0,0,1680,1680,0,1680,2,0,8,0,1976.0,2,528,0,0,136905
1005,43.0,3182,7,2005,2006,16.0,16,1346,1504,0,1504,2,0,7,1,2005.0,2,457,156,0,181000
1006,65.0,8385,5,1977,1977,220.0,595,985,985,0,985,2,0,6,0,1977.0,1,328,210,0,149900
1007,70.04995836802665,12155,6,1970,1970,0.0,1237,1657,1657,0,1657,2,0,7,1,1970.0,2,484,0,0,163500
1008,21.0,2217,4,1970,1970,0.0,273,546,546,546,1092,1,1,6,0,1970.0,1,286,238,0,88000
1009,43.0,12118,7,2004,2005,108.0,0,1710,1710,0,1710,2,0,7,1,2004.0,2,550,100,48,240000
1010,60.0,6000,5,1926,1950,0.0,0,1008,1008,0,1522,2,0,7,0,1978.5061638868744,0,0,0,0,102000
1011,115.0,21286,5,1948,1950,0.0,0,720,720,551,1271,2,0,7,1,1948.0,1,312,0,0,135000
1012,75.0,9825,5,1965,1965,0.0,0,0,1664,0,1664,2,0,8,0,1978.5061638868744,0,0,0,0,100000
1013,55.0,10592,6,1923,1996,0.0,0,602,900,602,1502,1,1,7,2,1923.0,1,180,96,0,165000
1014,60.0,7200,5,1910,2006,0.0,247,1022,1022,0,1022,1,0,4,0,1956.0,1,280,0,30,85000
1015,60.0,11664,6,1948,1950,206.0,336,1082,1082,0,1082,1,0,5,1,1948.0,1,240,0,130,119200
1016,70.0,8400,8,2001,2001,0.0,643,810,810,855,1665,2,1,6,0,2001.0,2,528,0,45,227000
1017,73.0,11883,7,1996,1996,196.0,690,1504,1504,0,1504,2,0,6,1,1996.0,2,478,115,66,203000
1018,70.04995836802665,5814,8,1984,1984,0.0,1036,1220,1360,0,1360,1,0,4,1,1984.0,2,565,63,0,187500
1019,70.04995836802665,10784,7,1991,1992,76.0,0,384,802,670,1472,2,1,7,1,1991.0,2,402,164,0,160000
1020,43.0,3013,7,2005,2005,145.0,16,1362,1506,0,1506,2,0,6,1,2005.0,2,440,142,20,213490
1021,60.0,7024,4,2005,2005,0.0,1024,1132,1132,0,1132,1,1,5,0,2005.0,2,451,252,64,176000
1022,64.0,7406,7,2006,2006,84.0,684,1199,1220,0,1220,2,0,6,0,2006.0,2,632,105,54,194000
1023,52.0,9439,5,1930,1950,0.0,324,912,912,336,1248,1,0,6,0,1957.0,1,160,0,0,87000
1024,43.0,3182,7,2005,2006,14.0,16,1346,1504,0,1504,2,0,7,1,2005.0,2,437,156,20,191000
1025,70.04995836802665,15498,8,1976,1976,0.0,1165,1565,2898,0,2898,2,0,10,1,1976.0,2,665,0,72,287000
1026,70.0,7700,5,1972,1972,0.0,138,882,882,0,882,1,0,5,0,1980.0,2,461,96,0,112500
1027,73.0,9300,5,1960,1960,324.0,697,1268,1264,0,1264,1,0,6,2,1960.0,2,461,0,0,167500
1028,71.0,9520,8,2007,2008,338.0,1513,1638,1646,0,1646,2,0,7,1,2008.0,3,800,192,44,293077
1029,79.0,9492,5,1941,1950,0.0,368,768,968,408,1376,1,0,6,1,1941.0,1,240,0,0,105000
1030,21.0,1680,6,1972,1972,281.0,317,672,672,546,1218,1,1,7,0,1972.0,1,264,0,28,118000
1031,70.04995836802665,7082,5,1916,1995,0.0,0,686,948,980,1928,2,0,10,0,1978.5061638868744,0,0,0,0,160000
1032,102.0,15863,7,1920,1970,0.0,523,824,1687,998,3082,2,1,12,2,1970.0,2,672,136,63,197000
1033,70.04995836802665,14541,8,1993,1993,0.0,1012,1338,1352,1168,2520,2,1,10,1,1993.0,3,796,209,55,310000
1034,70.04995836802665,8125,7,2002,2002,295.0,986,1654,1654,0,1654,2,0,6,0,2002.0,3,900,0,136,230000
1035,50.0,6305,5,1938,1950,0.0,0,920,954,0,954,1,0,5,1,1938.0,1,240,0,0,119750
1036,70.04995836802665,11500,4,1957,1957,0.0,0,0,845,0,845,1,0,5,0,1957.0,1,290,186,0,84000
1037,89.0,12898,9,2007,2008,70.0,1022,1620,1620,0,1620,2,0,6,1,2008.0,3,912,228,0,315500
1038,70.04995836802665,9240,8,2001,2002,396.0,0,1055,1055,1208,2263,2,1,7,1,2001.0,2,905,0,45,287000
1039,21.0,1533,4,1970,2008,0.0,0,546,798,546,1344,1,1,6,1,1978.5061638868744,0,0,0,0,97000
1040,21.0,1477,4,1970,1970,0.0,509,630,630,0,630,1,0,3,0,1970.0,1,286,0,0,80000
1041,88.0,13125,5,1957,2000,67.0,168,1134,1803,0,1803,2,0,8,1,1957.0,2,484,0,0,155000
1042,70.04995836802665,9130,6,1966,2000,252.0,400,800,800,832,1632,1,1,7,0,1966.0,2,484,0,40,173000
1043,34.0,5381,6,2005,2005,135.0,900,1306,1306,0,1306,2,0,5,1,2005.0,2,624,170,63,196000
1044,86.0,11839,7,1990,1990,99.0,1085,1475,1532,797,2329,2,1,10,1,1990.0,2,514,192,121,262280
1045,80.0,9600,8,1981,1981,0.0,1104,2524,2524,0,2524,2,1,9,1,1981.0,2,542,474,120,278000
1046,70.04995836802665,13680,3,1955,1955,0.0,0,0,1733,0,1733,2,0,8,1,1955.0,2,452,0,0,139600
1047,85.0,16056,9,2005,2006,208.0,240,1992,1992,876,2868,3,1,11,1,2005.0,3,716,214,108,556581
1048,57.0,9245,5,1994,1995,0.0,686,990,990,0,990,1,0,5,0,1996.0,2,672,0,0,145000
1049,100.0,21750,5,1960,2006,75.0,0,0,1771,0,1771,1,0,9,1,1960.0,2,336,0,0,115000
1050,60.0,11100,4,1946,2006,0.0,0,0,930,0,930,1,0,6,0,1946.0,1,308,0,0,84900
1051,73.0,8993,7,2007,2007,0.0,0,1302,1302,0,1302,2,0,6,0,2007.0,2,436,0,22,176485
1052,103.0,11175,7,2007,2007,0.0,0,1316,1316,0,1316,2,0,6,1,2007.0,2,440,0,20,200141
1053,100.0,9500,6,1964,1978,272.0,442,816,1127,850,1977,1,1,9,1,1964.0,2,540,0,52,165000
1054,68.0,8562,5,1957,2002,145.0,383,1216,1526,0,1526,1,0,7,1,1957.0,1,364,116,78,144500
1055,90.0,11367,8,2002,2002,210.0,932,1065,1091,898,1989,2,1,7,1,2002.0,2,586,199,60,255000
1056,104.0,11361,6,1976,1976,160.0,644,1193,1523,0,1523,2,0,7,1,1976.0,2,478,0,0,180000
1057,43.0,7052,7,2005,2005,240.0,659,1364,1364,0,1364,2,0,6,1,2005.0,2,484,192,36,185850
1058,70.04995836802665,29959,7,1994,1994,0.0,595,973,979,871,1850,2,1,7,1,1994.0,2,467,168,98,248000
1059,96.0,11308,9,2008,2008,154.0,936,1104,1130,1054,2184,2,1,10,1,2008.0,3,836,0,102,335000
1060,70.04995836802665,11275,6,1932,1950,480.0,297,854,1096,895,1991,1,1,7,1,1977.0,2,432,0,0,220000
1061,41.0,4920,8,2001,2001,0.0,616,1338,1338,0,1338,2,0,6,0,2001.0,2,582,0,0,213500
1062,120.0,18000,3,1935,1950,0.0,0,894,894,0,894,1,0,6,0,1994.0,3,1248,0,20,81000
1063,85.0,13600,5,1900,1950,0.0,0,662,1422,915,2337,2,0,10,0,1945.0,2,560,0,57,90000
1064,50.0,6000,6,1925,1980,0.0,397,1103,1103,0,1103,1,0,5,1,1976.0,2,440,166,120,110500
1065,70.04995836802665,11000,5,1966,1966,200.0,740,1154,1154,0,1154,1,1,6,1,1966.0,2,480,0,58,154000
1066,80.0,14000,7,1996,1997,0.0,1201,1306,1306,954,2260,2,1,7,0,1996.0,2,533,296,44,328000
1067,59.0,7837,6,1993,1994,0.0,0,799,799,772,1571,2,1,7,1,1993.0,2,380,0,40,178000
1068,80.0,9760,6,1964,1964,360.0,674,780,798,813,1611,1,1,7,0,1964.0,2,442,328,128,167900
1069,42.0,3964,6,1973,1973,0.0,837,942,1291,1230,2521,2,1,10,1,1973.0,2,576,728,20,151400
1070,60.0,9600,5,1949,2003,0.0,220,845,893,0,893,1,0,4,0,1985.0,2,576,0,0,135000
1071,72.0,10152,5,1956,1956,120.0,586,1048,1048,0,1048,1,0,6,0,1956.0,1,286,0,20,135000
1072,78.0,11700,6,1968,1968,0.0,298,727,829,727,1556,1,1,8,0,1968.0,2,441,0,0,154000
1073,50.0,7585,5,1948,1950,0.0,0,810,1002,454,1456,1,0,7,1,1954.0,1,280,0,0,91500
1074,75.0,7950,6,1977,1977,140.0,535,690,698,728,1426,1,1,6,0,1977.0,2,440,252,0,159500
1075,74.0,8556,7,2006,2006,0.0,0,1240,1240,0,1240,2,0,5,0,2006.0,3,826,140,93,194000
1076,75.0,13125,7,1940,1984,0.0,410,800,960,780,1740,1,1,6,2,1940.0,1,240,0,0,219500
1077,60.0,10800,5,1936,1989,0.0,626,796,1096,370,1466,2,0,7,1,1950.0,2,566,436,21,170000
1078,70.04995836802665,15870,5,1969,1969,0.0,75,1096,1096,0,1096,1,0,6,0,1969.0,1,299,240,32,138800
1079,37.0,4435,6,2004,2004,169.0,662,848,848,0,848,1,0,3,1,2004.0,2,420,140,0,155900
1080,65.0,8775,5,1994,1994,0.0,495,990,990,0,990,1,0,5,0,1996.0,1,299,0,64,126000
1081,80.0,11040,6,1971,2004,144.0,656,1258,1258,0,1258,2,0,5,0,1971.0,2,528,55,0,145000
1082,75.0,7500,5,1963,1963,0.0,824,1040,1040,0,1040,1,1,5,0,1963.0,1,308,0,0,133000
1083,70.0,8749,7,2002,2002,100.0,0,1459,1459,0,1459,2,0,6,1,2002.0,2,527,192,39,192000
1084,80.0,8800,6,1964,1964,425.0,553,1251,1251,0,1251,1,0,6,2,1964.0,1,461,0,116,160000
1085,70.04995836802665,13031,6,1995,1996,0.0,592,691,691,807,1498,2,1,6,1,1995.0,2,409,315,44,187500
1086,73.0,9069,6,1992,1992,0.0,747,936,996,0,996,1,0,5,0,1992.0,2,564,120,0,147000
1087,70.04995836802665,1974,4,1973,1973,0.0,334,546,546,546,1092,1,1,6,0,1973.0,1,286,120,96,83500
1088,85.0,10574,8,2005,2006,0.0,0,1082,1082,871,1953,2,1,9,1,2005.0,3,1043,160,50,252000
1089,24.0,2522,7,2004,2004,50.0,0,970,970,739,1709,2,0,7,0,2004.0,2,380,0,40,137500
1090,37.0,3316,8,2005,2005,0.0,1039,1247,1247,0,1247,1,1,4,1,2005.0,2,550,0,84,197000
1091,60.0,8544,3,1950,1950,0.0,0,0,1040,0,1040,2,0,6,0,1987.0,2,400,0,0,92900
1092,24.0,2160,7,1999,2000,212.0,510,600,624,628,1252,2,1,4,0,1999.0,2,462,0,48,160000
1093,60.0,8400,6,1925,1950,0.0,423,1181,1390,304,1694,2,0,7,1,1925.0,2,576,342,0,136500
1094,71.0,9230,5,1965,1998,166.0,661,864,1200,0,1200,1,1,6,0,1977.0,2,884,0,64,146000
1095,74.0,5868,5,1956,2000,0.0,248,936,936,0,936,1,0,4,0,1956.0,1,308,0,0,129000
1096,78.0,9317,6,2006,2006,0.0,24,1314,1314,0,1314,2,0,6,1,2006.0,2,440,0,22,176432
1097,60.0,6882,6,1914,2006,0.0,0,684,773,582,1355,1,1,7,0,1978.5061638868744,0,0,136,0,127000
1098,70.04995836802665,3696,8,1986,1986,0.0,0,1074,1088,0,1088,1,1,5,0,1987.0,2,461,0,74,170000
1099,50.0,6000,4,1936,1950,0.0,672,672,757,567,1324,1,0,6,0,1936.0,1,240,0,0,128000
1100,82.0,11880,7,1978,1978,206.0,704,1271,1601,0,1601,2,0,7,1,1978.0,2,478,0,0,157000
1101,60.0,8400,2,1920,1950,0.0,290,290,438,0,438,1,0,3,0,1930.0,1,246,0,0,60000
1102,61.0,9758,5,1971,1971,0.0,412,950,950,0,950,1,0,5,0,1981.0,1,280,0,0,119500
1103,70.0,7000,5,1960,2002,45.0,588,1010,1134,0,1134,1,0,6,0,1960.0,1,254,0,16,135000
1104,79.0,8910,6,1959,1959,0.0,655,655,1194,0,1194,1,0,6,1,1954.0,2,539,0,0,159500
1105,24.0,2016,5,1970,1970,304.0,0,630,630,672,1302,2,1,6,0,1970.0,2,440,0,0,106000
1106,98.0,12256,8,1994,1995,362.0,1032,1463,1500,1122,2622,2,1,9,2,1994.0,2,712,186,32,325000
1107,114.0,10357,7,1990,1991,0.0,738,910,1442,0,1442,2,0,6,1,1990.0,2,719,0,244,179900
1108,168.0,23257,7,2006,2006,0.0,0,868,887,1134,2021,2,1,9,1,2006.0,2,422,0,100,274725
1109,70.04995836802665,8063,6,2000,2000,0.0,0,924,948,742,1690,2,1,7,1,2000.0,2,463,100,48,181000
1110,107.0,11362,8,2004,2005,42.0,1039,1836,1836,0,1836,2,0,7,1,2004.0,3,862,125,185,280000
1111,70.04995836802665,8000,6,1995,1996,0.0,219,773,773,885,1658,2,1,8,1,1995.0,2,431,224,84,188000
1112,80.0,10480,7,1976,1976,660.0,403,803,1098,866,1964,2,1,8,1,1976.0,2,483,0,69,205000
1113,73.0,7100,5,1957,1957,0.0,708,816,816,0,816,1,0,5,0,1957.0,1,308,0,0,129900
1114,66.0,8923,5,1953,2006,0.0,643,1008,1008,0,1008,1,0,6,0,1953.0,1,240,0,18,134500
1115,90.0,5400,5,1954,2000,0.0,415,833,833,0,833,1,0,4,0,1955.0,1,326,0,0,117000
1116,93.0,12085,8,2007,2007,328.0,1004,1734,1734,0,1734,2,0,7,1,2007.0,3,928,0,0,318000
1117,70.04995836802665,7750,8,2002,2002,0.0,353,408,779,640,1419,2,1,7,1,2002.0,2,527,120,0,184100
1118,57.0,9764,5,1967,2003,0.0,702,894,894,0,894,1,0,5,0,1967.0,2,450,0,0,130000
1119,85.0,13825,5,1958,1987,0.0,0,533,1021,580,1601,1,0,6,0,1958.0,1,300,280,34,140000
1120,70.0,7560,5,1959,1959,0.0,369,1040,1040,0,1040,1,0,6,0,1959.0,1,286,140,0,133700
1121,59.0,8263,6,1920,1950,0.0,0,1012,1012,0,1012,1,0,6,1,1920.0,1,308,0,22,118400
1122,84.0,10084,7,2005,2006,196.0,24,1552,1552,0,1552,2,0,7,0,2005.0,3,782,144,20,212900
1123,70.04995836802665,8926,4,1956,1956,0.0,0,672,960,0,960,1,0,5,0,1956.0,1,288,64,0,112000
1124,50.0,9405,5,1947,2008,0.0,0,698,698,0,698,1,0,4,0,1978.5061638868744,0,0,0,200,118000
1125,70.04995836802665,9125,7,1992,1992,170.0,0,384,812,670,1482,2,1,7,1,1992.0,2,392,100,25,163900
1126,60.0,10434,4,1955,1955,0.0,0,1005,1005,0,1005,1,0,5,1,1977.0,2,672,0,0,115000
1127,53.0,3684,7,2007,2007,130.0,0,1373,1555,0,1555,2,0,7,1,2007.0,3,660,143,20,174000
1128,182.0,14572,7,2004,2004,0.0,1300,1530,1530,0,1530,2,0,7,1,2004.0,3,630,144,36,259000
1129,59.0,11796,7,2004,2005,0.0,0,847,847,1112,1959,2,1,8,1,2004.0,2,434,100,48,215000
1130,60.0,7200,5,1980,1980,180.0,936,936,936,0,936,1,0,4,0,1980.0,2,672,49,0,140000
1131,65.0,7804,4,1928,1950,0.0,622,1122,1328,653,1981,2,0,7,2,1981.0,2,576,431,44,135000
1132,63.0,10712,5,1991,1992,0.0,212,974,974,0,974,1,0,5,0,1978.5061638868744,0,0,0,28,93500
1133,90.0,9900,6,1880,1950,0.0,0,1008,1178,1032,2210,2,0,8,0,1930.0,1,205,0,48,117500
1134,80.0,9828,8,1995,1995,0.0,584,1128,1142,878,2020,2,1,8,1,1995.0,2,466,0,155,239500
1135,57.0,8773,6,1997,1997,0.0,0,916,916,684,1600,2,1,7,1,1997.0,2,460,100,38,169000
1136,60.0,6180,6,1926,1950,0.0,0,960,986,0,986,1,0,5,1,1926.0,1,180,0,128,102000
1137,80.0,9600,6,1950,1950,0.0,280,1032,1032,220,1252,1,0,6,0,1950.0,1,288,0,0,119000
1138,54.0,6342,5,1875,1996,0.0,0,780,780,240,1020,1,0,6,0,1978.5061638868744,0,0,0,0,94000
1139,70.04995836802665,9819,6,1977,1977,0.0,1567,1567,1567,0,1567,2,0,5,2,1977.0,2,714,264,32,196000
1140,98.0,8731,5,1920,1950,0.0,645,915,1167,0,1167,1,0,6,1,1972.0,2,495,0,0,144000
1141,60.0,7350,5,1951,1951,0.0,852,952,952,0,952,1,0,4,0,1988.0,2,840,0,0,139000
1142,70.04995836802665,10304,5,1976,1976,44.0,381,780,1088,780,1868,2,1,9,1,1976.0,2,484,448,96,197500
1143,77.0,9965,8,2006,2007,340.0,1150,1466,1466,1362,2828,3,0,11,1,2006.0,3,1052,125,144,424870
1144,70.04995836802665,9000,5,1959,1959,0.0,288,1006,1006,0,1006,1,0,5,0,1978.5061638868744,0,0,0,24,80000
1145,60.0,12180,4,1941,1950,0.0,348,672,672,252,924,1,0,5,0,1941.0,1,280,0,0,80000
1146,52.0,6240,5,1928,1950,0.0,0,1042,1042,534,1576,1,0,8,1,1928.0,1,225,0,0,149000
1147,70.04995836802665,11200,6,1985,1985,85.0,1258,1298,1298,0,1298,2,0,5,1,1985.0,2,403,165,26,180000
1148,75.0,12000,7,1941,1950,0.0,275,704,860,704,1564,1,1,7,1,1941.0,1,234,0,0,174500
1149,70.04995836802665,5700,7,1926,1950,0.0,0,572,572,539,1111,1,0,5,1,1982.0,1,288,0,0,116900
1150,50.0,9000,7,1920,1988,0.0,624,650,832,650,1482,1,0,7,0,1930.0,2,324,0,0,143000
1151,57.0,8280,6,1950,1950,0.0,0,932,932,0,932,1,0,4,1,1950.0,1,306,0,0,124000
1152,134.0,17755,5,1959,1959,132.0,176,1466,1466,0,1466,1,1,6,2,1959.0,2,528,0,140,149900
1153,90.0,14115,6,1956,2004,0.0,296,1073,1811,0,1811,1,0,6,1,1956.0,2,470,0,0,230000
1154,70.04995836802665,5890,6,1930,2007,0.0,538,816,816,0,816,1,0,5,0,2002.0,1,432,0,0,120500
1155,70.04995836802665,13700,7,1965,1988,288.0,454,864,902,918,1820,1,2,8,2,1965.0,2,492,60,84,201800
1156,90.0,10768,5,1976,2004,0.0,1157,1437,1437,0,1437,2,0,6,1,1976.0,2,528,0,21,218000
1157,85.0,9350,5,1965,1999,0.0,633,1219,1265,0,1265,2,0,6,1,1965.0,2,502,0,92,179900
1158,34.0,5001,7,2007,2008,166.0,904,1314,1314,0,1314,2,0,6,1,2008.0,2,626,172,62,230000
1159,92.0,11932,8,2007,2008,186.0,0,1580,1580,0,1580,2,0,7,0,2008.0,3,830,0,24,235128
1160,76.0,9120,6,1974,1974,270.0,442,901,943,933,1876,2,1,8,1,1974.0,2,540,0,69,185000
1161,24.0,2280,6,1978,1978,0.0,311,855,855,601,1456,2,1,7,1,1978.0,2,440,26,0,146000
1162,70.04995836802665,14778,6,1954,2006,72.0,728,1296,1640,0,1640,1,0,7,1,1993.0,2,924,108,0,224000
1163,109.0,8724,5,1968,1968,0.0,492,894,894,0,894,1,0,5,1,1968.0,2,450,0,0,129000
1164,60.0,12900,4,1969,1969,0.0,1198,1198,1258,0,1258,0,2,6,0,1969.0,2,400,120,0,108959
1165,70.04995836802665,16157,5,1978,1978,0.0,680,1360,1432,0,1432,1,1,5,1,1978.0,2,588,168,180,194000
1166,79.0,9541,7,2009,2009,268.0,0,1502,1502,0,1502,2,0,7,0,2009.0,2,644,0,114,233170
1167,64.0,10475,8,2008,2008,72.0,0,1694,1694,0,1694,2,0,7,0,2008.0,3,776,160,33,245350
1168,58.0,10852,6,2000,2000,0.0,786,959,959,712,1671,2,1,7,1,2000.0,2,472,0,38,173000
1169,120.0,13728,6,1935,1986,0.0,626,1127,1236,872,2108,2,0,7,2,1935.0,2,540,0,0,235000
1170,118.0,35760,10,1995,1996,1378.0,1387,1930,1831,1796,3627,3,1,10,1,1995.0,3,807,361,76,625000
1171,76.0,9880,6,1977,1977,0.0,522,1096,1118,0,1118,1,0,6,1,1977.0,1,358,203,0,171000
1172,76.0,9120,6,1958,1958,0.0,662,1261,1261,0,1261,1,0,6,1,1958.0,2,433,0,0,163000
1173,35.0,4017,7,2006,2007,0.0,0,625,625,625,1250,2,1,5,0,2006.0,2,625,0,54,171900
1174,138.0,18030,5,1946,1994,0.0,152,1598,1636,971,3086,3,0,12,1,1978.5061638868744,0,0,122,0,200500
1175,80.0,16560,6,1932,1950,0.0,503,952,1170,1175,2345,2,1,9,1,1932.0,2,360,0,0,239000
1176,85.0,10678,8,1992,2000,337.0,700,1683,2129,743,2872,2,1,9,1,1992.0,2,541,0,33,285000
1177,37.0,6951,5,1984,1985,0.0,658,876,923,0,923,1,0,5,0,1984.0,1,264,362,0,119500
1178,70.04995836802665,3950,6,1926,2004,0.0,468,818,818,406,1224,1,0,5,0,1926.0,1,210,0,0,115000
1179,54.0,7681,5,1921,1950,0.0,0,731,820,523,1343,1,1,7,1,1921.0,1,186,192,0,154900
1180,77.0,8335,5,1954,1954,0.0,0,0,1124,0,1124,1,0,5,1,1978.5061638868744,0,0,0,36,93000
1181,70.04995836802665,11170,7,1990,1991,0.0,1216,1216,1298,1216,2514,2,1,8,0,1990.0,2,693,0,0,250000
1182,64.0,5587,8,2008,2008,186.0,1480,1600,1652,0,1652,2,0,5,1,2008.0,2,482,162,53,392500
